experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
_lowTORIN_KGPUMBL_052817.xls,NCYC 3290-1 uM Torin 1,70.50659959,22.68812387,65.73777009,3.922732817,NCYC 3290,DBVPG 6044,1 uM Torin 1,DBVPG 6044*1 uM Torin 1,0,0.058,0.074,0.094,0.14,0.254333333,0.322333333,0.395666667,0.504333333,0.619666667,0.749666667,0.865666667,1.006666667,1.134666667,1.244666667,1.286333333,1.310666667,1.326333333,1.35,1.377,1.4,1.429,1.451333333,1.466666667,1.493666667,1.509333333,1.529333333,1.555333333,1.562,1.591,1.608666667,1.627,1.642333333,1.66,1.677666667,1.693333333,1.710333333,1.713666667,1.728333333,1.749333333,1.752
_lowTORIN_KGPUMBL_052817.xls,NCYC 3290-2.5% DMSO,56.01632749,9.824778976,114.0086213,50.77517198,NCYC 3290,DBVPG 6044,2.5% DMSO,DBVPG 6044*2.5% DMSO,0,0.040666667,0.045333333,0.053333333,0.083333333,0.191,0.238666667,0.270666667,0.390333333,0.491333333,0.62,0.737,0.896333333,1.030333333,1.156333333,1.251333333,1.289,1.303666667,1.329666667,1.345333333,1.372666667,1.401,1.418666667,1.441,1.462,1.481333333,1.498333333,1.517666667,1.529,1.552666667,1.578,1.593333333,1.617,1.635666667,1.655666667,1.671,1.692,1.699333333,1.712666667,1.732333333,1.736666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3311-1 uM Torin 1,76.07740818,4.352544028,80.09559022,4.555503999,NCYC 3311,DBVPG 1788,1 uM Torin 1,DBVPG 1788*1 uM Torin 1,0,0.079666667,0.105333333,0.124333333,0.153333333,0.192,0.249,0.324,0.411333333,0.510666667,0.626,0.746,0.891666667,1.026,1.138333333,1.195,1.214666667,1.227666667,1.252666667,1.281666667,1.313,1.347,1.380333333,1.399,1.432,1.448,1.469,1.495333333,1.500666667,1.540333333,1.562666667,1.578,1.599333333,1.619,1.642666667,1.650666667,1.668,1.673666667,1.684,1.706,1.707
_lowTORIN_KGPUMBL_052817.xls,NCYC 3311-2.5% DMSO,76.46022993,5.026645363,84.30610307,2.25189223,NCYC 3311,DBVPG 1788,2.5% DMSO,DBVPG 1788*2.5% DMSO,0,0.077,0.092,0.107666667,0.136333333,0.170666667,0.216666667,0.285,0.357666667,0.452,0.572666667,0.695,0.836,0.974666667,1.1,1.176,1.196,1.21,1.238666667,1.262666667,1.293333333,1.323666667,1.354666667,1.381333333,1.406,1.424333333,1.447,1.467,1.478666667,1.519333333,1.544333333,1.564,1.581666667,1.6,1.619333333,1.631666667,1.650333333,1.653666667,1.671,1.684,1.693666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3312-1 uM Torin 1,77.81342141,2.300773393,88.22725788,3.111896087,NCYC 3312,DBVPG 1373,1 uM Torin 1,DBVPG 1373*1 uM Torin 1,0,0.085333333,0.111333333,0.128666667,0.16,0.203666667,0.256666667,0.32,0.418,0.517666667,0.624,0.728666667,0.850333333,0.959,1.067,1.155,1.2,1.218333333,1.247,1.280666667,1.32,1.355333333,1.384,1.407,1.434333333,1.454333333,1.477333333,1.509666667,1.513,1.552666667,1.574,1.583,1.606,1.617333333,1.643,1.65,1.665,1.671333333,1.68,1.706,1.705333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3312-2.5% DMSO,54.02802736,31.41936887,67.40633641,43.05151032,NCYC 3312,DBVPG 1373,2.5% DMSO,DBVPG 1373*2.5% DMSO,0,0.096,0.109666667,0.104333333,0.107666667,0.201333333,0.261,0.337333333,0.411666667,0.519666667,0.640333333,0.753,0.872,0.964,1.048333333,1.136666667,1.200333333,1.235,1.269666667,1.303,1.335,1.370333333,1.400666667,1.424333333,1.454666667,1.471333333,1.493666667,1.513666667,1.525333333,1.555,1.577,1.595333333,1.612,1.624333333,1.639666667,1.652666667,1.671,1.673666667,1.687,1.7,1.71
_lowTORIN_KGPUMBL_052817.xls,NCYC 3313-1 uM Torin 1,86.42642529,4.274830635,100.1361162,17.69626227,NCYC 3313,DBVPG 1853,1 uM Torin 1,DBVPG 1853*1 uM Torin 1,0,0.138666667,0.171666667,0.196,0.238666667,0.299666667,0.38,0.477666667,0.59,0.703666667,0.825333333,0.946,1.077,1.169,1.237666667,1.259666667,1.272666667,1.286666667,1.301,1.323333333,1.349333333,1.376333333,1.399666667,1.417333333,1.441,1.456666667,1.477333333,1.504666667,1.510333333,1.542333333,1.559,1.572,1.589333333,1.605333333,1.625333333,1.631333333,1.648666667,1.650333333,1.659666667,1.683666667,1.683333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3313-2.5% DMSO,82.56180073,5.097579765,110.6119704,44.89169741,NCYC 3313,DBVPG 1853,2.5% DMSO,DBVPG 1853*2.5% DMSO,0,0.096666667,0.115333333,0.123666667,0.153,0.192,0.243,0.308,0.379333333,0.464666667,0.552666667,0.640333333,0.731666667,0.813666667,0.859,0.893,0.906333333,0.924,0.954333333,0.992666667,1.034666667,1.080333333,1.128333333,1.178333333,1.232333333,1.284,1.341,1.388666667,1.403333333,1.427333333,1.447333333,1.466,1.485,1.500666667,1.518333333,1.537333333,1.557333333,1.563,1.581333333,1.599666667,1.609333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3314-1 uM Torin 1,,,,,NCYC 3314,BC187,1 uM Torin 1,BC187*1 uM Torin 1,0,0.009,0.015333333,0.014666667,0.013666667,0.014,0.015333333,0.018666667,0.019666667,0.014333333,0.017,0.013333333,0.013,0.015,0.014,0.014,0.018,0.015,0.011,0.012333333,0.016333333,0.013666667,0.015,0.012333333,0.015,0.013666667,0.009666667,0.02,0.009666667,0.017,0.013,0.015,0.016666667,0.012,0.013333333,0.015666667,0.017,0.007666667,0.010333333,0.018333333,0.011
_lowTORIN_KGPUMBL_052817.xls,NCYC 3314-2.5% DMSO,,,,,NCYC 3314,BC187,2.5% DMSO,BC187*2.5% DMSO,0,-0.015666667,-0.010666667,-0.011666667,-0.011666667,-0.011666667,-0.010666667,-0.007333333,-0.008666667,-0.006,-0.008333333,-0.012666667,-0.012,-0.010666667,-0.010333333,-0.009,-0.01,-0.011333333,-0.010666667,-0.011333333,-0.009666667,-0.010333333,-0.007666667,-0.009666667,-0.009333333,-0.012,-0.011333333,-0.011666667,-0.015333333,-0.010333333,-0.010666667,-0.004,-0.010666667,-0.013,-0.012,-0.011,-0.007,-0.015333333,-0.013,-0.010666667,-0.014
_lowTORIN_KGPUMBL_052817.xls,NCYC 3315-1 uM Torin 1,,,,,NCYC 3315,YPS606,1 uM Torin 1,YPS606*1 uM Torin 1,0,0.007333333,0.014666667,0.013,0.011333333,0.012,0.012333333,0.018,0.017,0.012333333,0.015,0.011666667,0.010666667,0.012333333,0.012,0.013,0.016333333,0.014,0.008666667,0.011,0.012333333,0.012,0.011666667,0.012333333,0.012666667,0.01,0.008666667,0.018333333,0.008333333,0.015,0.011333333,0.013666667,0.015333333,0.012666667,0.012,0.015,0.015,0.006666667,0.009666667,0.016666667,0.008
_lowTORIN_KGPUMBL_052817.xls,NCYC 3315-2.5% DMSO,,,,,NCYC 3315,YPS606,2.5% DMSO,YPS606*2.5% DMSO,0,0.005333333,0.009333333,0.007666667,0.007333333,0.008333333,0.006,0.011333333,0.006666667,0.013333333,0.010666667,0.006333333,0.006333333,0.007333333,0.007666667,0.012666667,0.009666667,0.007333333,0.007333333,0.006666667,0.008666667,0.007666667,0.008333333,0.009333333,0.010333333,0.006666667,0.006666667,0.007666667,0.003333333,0.008666667,0.006666667,0.013666667,0.007,0.006,0.006,0.007666667,0.011666667,0.002333333,0.005333333,0.007,0.004333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3318-1 uM Torin 1,,,,,NCYC 3318,L-1374,1 uM Torin 1,L-1374*1 uM Torin 1,0,-0.000666667,0.008,0.005333333,0.004,0.005,0.004666667,0.009,0.009666667,0.004666667,0.006333333,0.001333333,0.003,0.005,0.004333333,0.007333333,0.005666667,0.002333333,0.000666667,0.002666667,0.006666667,0.004333333,0.003666667,0.002666667,0.006666667,0.001333333,0.000666667,0.009666667,-0.000333333,0.007666667,0.004666667,0.005666667,0.002666667,0.003,0.006333333,0.005666667,0.007666667,-9.25e-18,0.002,0.008666667,-4.63e-18
_lowTORIN_KGPUMBL_052817.xls,NCYC 3318-2.5% DMSO,,,,,NCYC 3318,L-1374,2.5% DMSO,L-1374*2.5% DMSO,0,0.005,0.007,0.006333333,0.006333333,0.005666667,0.006333333,0.010666667,0.004666667,0.007,0.009666667,0.006666667,0.004666667,0.007666667,0.006666667,0.012666667,0.005666667,0.005,0.006666667,0.008333333,0.01,0.007,0.006,0.008666667,0.012,0.005,0.006,0.005,0.004,0.008333333,0.005666667,0.013,0.007666667,0.005333333,0.007333333,0.006,0.011,0.001666667,0.004666667,0.006333333,0.005333333
